,YogaPoses,ImageNumbers,label of class_6,label of class_20,label of class_82,_merge
7795,Sitting pose 1 (normal),3_71.jpg,1,4,57,both
1871,Cockerel_Pose,2_88.jpg,2,9,11,both
8558,Standing_Forward_Bend_pose_or_Uttanasana_,1_241.jpg,0,1,60,both
14182,Lord_of_the_Dance_Pose_or_Natarajasana_,517.jpg,0,3,39,both
11999,Fish_Pose_or_Matsyasana_,81.jpg,4,13,25,both
2674,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,448.jpg,0,1,17,both
7977,Sitting pose 1 (normal),1_523.jpg,1,4,57,both
2268,Cow_Face_Pose_or_Gomukhasana_,64.jpg,1,5,13,both
14848,Tree_Pose_or_Vrksasana_,90.jpg,0,0,68,both
1449,Child_Pose_or_Balasana_,456.jpg,4,14,9,both
2951,Eight-Angle_Pose_or_Astavakrasana_,344.jpg,2,10,19,both
1304,Chair_Pose_or_Utkatasana_,243.jpg,0,0,8,both
12617,Sitting pose 1 (normal),2_67.jpg,1,4,57,both
11386,Bound_Angle_Pose_or_Baddha_Konasana_,2_312.jpg,1,4,3,both
8034,Sitting pose 1 (normal),1_0_273.jpg,1,4,57,both
11460,Camel_Pose_or_Ustrasana_,599.jpg,5,17,6,both
5265,Intense_Side_Stretch_Pose_or_Parsvottanasana_,75.jpg,0,1,36,both
735,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,664.jpg,5,17,5,both
6684,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_177.jpg,1,7,49,both
10893,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,417.jpg,0,1,77,both
5097,Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,1_86.jpg,1,7,34,both
30,Akarna_Dhanurasana,28.jpg,1,8,0,both
47,Bharadvaja's_Twist_pose_or_Bharadvajasana_I_,148.jpg,1,5,1,both
12214,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,323.jpg,3,11,37,both
10074,Upward_Plank_Pose_or_Purvottanasana_,381.jpg,5,17,71,both
3044,Extended_Puppy_Pose_or_Uttana_Shishosana_,53.jpg,4,14,20,both
4715,Half_Moon_Pose_or_Ardha_Chandrasana_,610.jpg,0,2,31,both
4102,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,14.jpg,4,16,26,both
5905,Low_Lunge_pose_or_Anjaneyasana_,48.jpg,0,2,40,both
9795,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,0_204.jpg,5,17,69,both
9530,Tortoise_Pose,2_260.jpg,1,7,67,both
13284,Bound_Angle_Pose_or_Baddha_Konasana_,1_74.jpg,1,4,3,both
63,Bharadvaja's_Twist_pose_or_Bharadvajasana_I_,95.jpg,1,5,1,both
13695,Eight-Angle_Pose_or_Astavakrasana_,125.jpg,2,10,19,both
8314,Split pose,2_10.jpg,1,6,58,both
11424,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,175.jpg,5,17,5,both
13656,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,1.jpg,0,1,17,both
10441,Warrior_III_Pose_or_Virabhadrasana_III_,265.jpg,0,3,73,both
15060,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana_,2_217.jpg,1,6,76,both
13623,Crane_(Crow)_Pose_or_Bakasana_,1_484.jpg,2,9,14,both
6807,Scale_Pose_or_Tolasana_,1_147.jpg,2,9,50,both
5602,Locust_Pose_or_Salabhasana_,402.jpg,4,14,38,both
12142,Handstand_pose_or_Adho_Mukha_Vrksasana_,11.jpg,3,11,32,both
13990,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_98.jpg,1,5,30,both
8556,Standing_Forward_Bend_pose_or_Uttanasana_,1_234.jpg,0,1,60,both
6938,Scorpion_pose_or_vrischikasana,1_196.jpg,3,12,51,both
11707,Crane_(Crow)_Pose_or_Bakasana_,1_107.jpg,2,9,14,both
11282,viparita_virabhadrasana_or_reverse_warrior_pose,163.jpg,0,2,81,both
2152,Cow_Face_Pose_or_Gomukhasana_,373.jpg,1,5,13,both
11195,Yogic_sleep_pose,1_402.jpg,4,13,80,both
11440,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,79.jpg,5,17,5,both
4708,Half_Moon_Pose_or_Ardha_Chandrasana_,88.jpg,0,2,31,both
10758,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana_,2_129.jpg,1,6,76,both
8621,Standing_Forward_Bend_pose_or_Uttanasana_,1_0_119.jpg,0,1,60,both
7080,Seated_Forward_Bend_pose_or_Paschimottanasana_,241.jpg,1,7,52,both
6534,Rajakapotasana,367.jpg,1,8,47,both
14553,Sitting pose 1 (normal),1_571.jpg,1,4,57,both
1360,Child_Pose_or_Balasana_,454.jpg,4,14,9,both
9966,Upward_Facing_Two-Foot_Staff_Pose_or_Dwi_Pada_Viparita_Dandasana_,28.jpg,5,17,70,both
13645,Dolphin_Plank_Pose_or_Makara_Adho_Mukha_Svanasana_,261.jpg,4,16,15,both
7801,Sitting pose 1 (normal),1_251.jpg,1,4,57,both
3219,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,3_266.jpg,0,2,21,both
13818,Feathered_Peacock_Pose_or_Pincha_Mayurasana_,1_174.jpg,3,11,23,both
4410,Gate_Pose_or_Parighasana_,520.jpg,0,2,29,both
7187,Seated_Forward_Bend_pose_or_Paschimottanasana_,371.jpg,1,7,52,both
6535,Rajakapotasana,468.jpg,1,8,47,both
4845,Half_Moon_Pose_or_Ardha_Chandrasana_,0_273.jpg,0,2,31,both
10917,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,502.jpg,0,1,77,both
8778,Standing_big_toe_hold_pose_or_Utthita_Padangusthasana,0_378.jpg,0,3,62,both
4857,Handstand_pose_or_Adho_Mukha_Vrksasana_,86.jpg,3,11,32,both
1927,Cockerel_Pose,2_53.jpg,2,9,11,both
12041,Frog_Pose_or_Bhekasana,1_68.jpg,4,14,27,both
8818,Standing_big_toe_hold_pose_or_Utthita_Padangusthasana,40.jpg,0,3,62,both
9277,Supta_Baddha_Konasana_,1_193.jpg,4,13,65,both
12461,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,2_340.jpg,1,7,49,both
6643,Reclining_Hand-to-Big-Toe_Pose_or_Supta_Padangusthasana_,163.jpg,4,13,48,both
462,Bow_Pose_or_Dhanurasana_,498.jpg,5,19,4,both
8950,Supported_Headstand_pose_or_Salamba_Sirsasana_,438.jpg,3,11,63,both
3137,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,3_205.jpg,0,2,21,both
13507,Cobra_Pose_or_Bhujangasana_,1_126.jpg,4,14,10,both
15077,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,667.jpg,0,1,77,both
4221,Frog_Pose_or_Bhekasana,1_25.jpg,4,14,27,both
14597,Split pose,1_142.jpg,1,6,58,both
418,Bound_Angle_Pose_or_Baddha_Konasana_,1_579.jpg,1,4,3,both
6806,Scale_Pose_or_Tolasana_,2_46.jpg,2,9,50,both
7186,Seated_Forward_Bend_pose_or_Paschimottanasana_,366.jpg,1,7,52,both
8960,Supported_Headstand_pose_or_Salamba_Sirsasana_,391.jpg,3,11,63,both
8961,Supported_Headstand_pose_or_Salamba_Sirsasana_,397.jpg,3,11,63,both
909,Camel_Pose_or_Ustrasana_,77.jpg,5,17,6,both
10240,Virasana_or_Vajrasana,2_0_163.jpg,1,5,72,both
731,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,369.jpg,5,17,5,both
683,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,524.jpg,5,17,5,both
9568,Tortoise_Pose,1_119.jpg,1,7,67,both
5222,Heron_Pose_or_Krounchasana_,2_78.jpg,1,8,35,both
1550,Child_Pose_or_Balasana_,0_200.jpg,4,14,9,both
2696,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,574.jpg,0,1,17,both
6007,Low_Lunge_pose_or_Anjaneyasana_,214.jpg,0,2,40,both
13250,Boat_Pose_or_Paripurna_Navasana_,592.jpg,5,19,2,both
4380,Garland_Pose_or_Malasana_,445.jpg,1,4,28,both
2934,Eight-Angle_Pose_or_Astavakrasana_,50.jpg,2,10,19,both
2546,Dolphin_Pose_or_Ardha_Pincha_Mayurasana_,256.jpg,0,1,16,both
4649,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_361.jpg,1,5,30,both
3623,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,2_0_240.jpg,0,2,22,both
6240,Plow_Pose_or_Halasana_,86.jpg,3,12,45,both
12489,Scorpion_pose_or_vrischikasana,2_261.jpg,3,12,51,both
1179,Chair_Pose_or_Utkatasana_,357.jpg,0,0,8,both
13927,Frog_Pose_or_Bhekasana,1_132.jpg,4,14,27,both
4657,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_150.jpg,1,5,30,both
14836,Tortoise_Pose,1_41.jpg,1,7,67,both
12024,Frog_Pose_or_Bhekasana,1_23.jpg,4,14,27,both
14206,Low_Lunge_pose_or_Anjaneyasana_,52.jpg,0,2,40,both
10377,Warrior_III_Pose_or_Virabhadrasana_III_,474.jpg,0,3,73,both
14776,Supta_Baddha_Konasana_,1_275.jpg,4,13,65,both
8730,Standing_big_toe_hold_pose_or_Utthita_Padangusthasana,174.jpg,0,3,62,both
8324,Split pose,3_585.jpg,1,6,58,both
9662,Tree_Pose_or_Vrksasana_,590.jpg,0,0,68,both
5610,Locust_Pose_or_Salabhasana_,0_288.jpg,4,14,38,both
7192,Seated_Forward_Bend_pose_or_Paschimottanasana_,47.jpg,1,7,52,both
469,Bow_Pose_or_Dhanurasana_,508.jpg,5,19,4,both
1798,Cobra_Pose_or_Bhujangasana_,1_379.jpg,4,14,10,both
1168,Cat_Cow_Pose_or_Marjaryasana_,1_0_4.jpg,5,18,7,both
7558,Side_Plank_Pose_or_Vasisthasana_,39.jpg,4,15,56,both
7649,Side_Plank_Pose_or_Vasisthasana_,385.jpg,4,15,56,both
171,Boat_Pose_or_Paripurna_Navasana_,306.jpg,5,19,2,both
20,Akarna_Dhanurasana,434.jpg,1,8,0,both
3476,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,2_253.jpg,0,2,22,both
5801,Lord_of_the_Dance_Pose_or_Natarajasana_,502.jpg,0,3,39,both
849,Camel_Pose_or_Ustrasana_,72.jpg,5,17,6,both
3588,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_381.jpg,0,2,22,both
2281,Cow_Face_Pose_or_Gomukhasana_,163.jpg,1,5,13,both
7872,Sitting pose 1 (normal),2_0_15.jpg,1,4,57,both
10512,Warrior_II_Pose_or_Virabhadrasana_II_,0_307.jpg,0,3,74,both
983,Cat_Cow_Pose_or_Marjaryasana_,2_0_111.jpg,5,18,7,both
5077,Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,1_151.jpg,1,7,34,both
7783,Sitting pose 1 (normal),3_0_402.jpg,1,4,57,both
1531,Child_Pose_or_Balasana_,19.jpg,4,14,9,both
12921,Tree_Pose_or_Vrksasana_,380.jpg,0,0,68,both
14236,Peacock_Pose_or_Mayurasana_,44.jpg,4,16,42,both
13194,Wind_Relieving_pose_or_Pawanmuktasana,84.jpg,4,13,79,both
11139,Wind_Relieving_pose_or_Pawanmuktasana,191.jpg,4,13,79,both
5450,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,565.jpg,3,11,37,both
11279,viparita_virabhadrasana_or_reverse_warrior_pose,161.jpg,0,2,81,both
6259,Plow_Pose_or_Halasana_,0_444.jpg,3,12,45,both
5924,Low_Lunge_pose_or_Anjaneyasana_,362.jpg,0,2,40,both
944,Camel_Pose_or_Ustrasana_,0_219.jpg,5,17,6,both
10341,Warrior_III_Pose_or_Virabhadrasana_III_,459.jpg,0,3,73,both
7433,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,2_187.jpg,2,10,55,both
2252,Cow_Face_Pose_or_Gomukhasana_,293.jpg,1,5,13,both
250,Boat_Pose_or_Paripurna_Navasana_,0_233.jpg,5,19,2,both
703,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,496.jpg,5,17,5,both
5063,Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,1_195.jpg,1,7,34,both
9731,Tree_Pose_or_Vrksasana_,116.jpg,0,0,68,both
6941,Scorpion_pose_or_vrischikasana,1_0_221.jpg,3,12,51,both
11400,Bow_Pose_or_Dhanurasana_,399.jpg,5,19,4,both
12444,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_209.jpg,1,7,49,both
2654,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,529.jpg,0,1,17,both
3472,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_384.jpg,0,2,22,both
976,Cat_Cow_Pose_or_Marjaryasana_,1_14.jpg,5,18,7,both
2019,Corpse_Pose_or_Savasana_,206.jpg,4,13,12,both
4939,Handstand_pose_or_Adho_Mukha_Vrksasana_,52.jpg,3,11,32,both
5439,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,277.jpg,3,11,37,both
7414,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,3_0_189.jpg,2,10,55,both
13486,Cobra_Pose_or_Bhujangasana_,2_430.jpg,4,14,10,both
2817,Eagle_Pose_or_Garudasana_,522.jpg,0,0,18,both
4199,Frog_Pose_or_Bhekasana,1_49.jpg,4,14,27,both
9037,Supported_Shoulderstand_pose_or_Salamba_Sarvangasana_,2_0_206.jpg,3,11,64,both
10953,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,95.jpg,0,1,77,both
13934,Frog_Pose_or_Bhekasana,1_85.jpg,4,14,27,both
10730,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana_,1_26.jpg,1,6,76,both
11706,Crane_(Crow)_Pose_or_Bakasana_,1_509.jpg,2,9,14,both
14129,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,401.jpg,3,11,37,both
10655,Warrior_I_Pose_or_Virabhadrasana_I_,1_720.jpg,0,2,75,both
7096,Seated_Forward_Bend_pose_or_Paschimottanasana_,208.jpg,1,7,52,both
10329,Warrior_III_Pose_or_Virabhadrasana_III_,271.jpg,0,3,73,both
8399,Standing_Forward_Bend_pose_or_Uttanasana_,1_406.jpg,0,1,60,both
11875,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,3_316.jpg,0,2,21,both
6745,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_361.jpg,1,7,49,both
10308,Virasana_or_Vajrasana,1_578.jpg,1,5,72,both
11166,Wind_Relieving_pose_or_Pawanmuktasana,180.jpg,4,13,79,both
3819,Firefly_Pose_or_Tittibhasana_,336.jpg,2,9,24,both
10612,Warrior_I_Pose_or_Virabhadrasana_I_,1_5.jpg,0,2,75,both
417,Bound_Angle_Pose_or_Baddha_Konasana_,1_499.jpg,1,4,3,both
4800,Half_Moon_Pose_or_Ardha_Chandrasana_,390.jpg,0,2,31,both
13254,Boat_Pose_or_Paripurna_Navasana_,470.jpg,5,19,2,both
198,Boat_Pose_or_Paripurna_Navasana_,249.jpg,5,19,2,both
10925,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,436.jpg,0,1,77,both
9663,Tree_Pose_or_Vrksasana_,0_27.jpg,0,0,68,both
6781,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_409.jpg,1,7,49,both
10255,Virasana_or_Vajrasana,2_331.jpg,1,5,72,both
2891,Eagle_Pose_or_Garudasana_,0_374.jpg,0,0,18,both
797,Camel_Pose_or_Ustrasana_,291.jpg,5,17,6,both
10857,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,455.jpg,0,1,77,both
13783,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,2_104.jpg,0,2,22,both
3557,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,2_168.jpg,0,2,22,both
9999,Upward_Plank_Pose_or_Purvottanasana_,184.jpg,5,17,71,both
10529,Warrior_II_Pose_or_Virabhadrasana_II_,107.jpg,0,3,74,both
10406,Warrior_III_Pose_or_Virabhadrasana_III_,196.jpg,0,3,73,both
6442,Pose_Dedicated_to_the_Sage_Koundinya_or_Eka_Pada_Koundinyanasana_I_and_II,1_123.jpg,2,10,46,both
9959,Upward_Facing_Two-Foot_Staff_Pose_or_Dwi_Pada_Viparita_Dandasana_,0_7.jpg,5,17,70,both
13066,Warrior_II_Pose_or_Virabhadrasana_II_,514.jpg,0,3,74,both
1686,Cobra_Pose_or_Bhujangasana_,1_182.jpg,4,14,10,both
9143,Supported_Shoulderstand_pose_or_Salamba_Sarvangasana_,2_257.jpg,3,11,64,both
7744,Sitting pose 1 (normal),3_515.jpg,1,4,57,both
987,Cat_Cow_Pose_or_Marjaryasana_,2_45.jpg,5,18,7,both
5343,Intense_Side_Stretch_Pose_or_Parsvottanasana_,273.jpg,0,1,36,both
6661,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_93.jpg,1,7,49,both
5520,Locust_Pose_or_Salabhasana_,119.jpg,4,14,38,both
2527,Dolphin_Pose_or_Ardha_Pincha_Mayurasana_,54.jpg,0,1,16,both
14475,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,2_189.jpg,2,10,55,both
11137,Wind_Relieving_pose_or_Pawanmuktasana,623.jpg,4,13,79,both
10202,Virasana_or_Vajrasana,2_140.jpg,1,5,72,both
10006,Upward_Plank_Pose_or_Purvottanasana_,8.jpg,5,17,71,both
4582,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_208.jpg,1,5,30,both
13304,Bow_Pose_or_Dhanurasana_,594.jpg,5,19,4,both
13012,Virasana_or_Vajrasana,1_380.jpg,1,5,72,both
10559,Warrior_II_Pose_or_Virabhadrasana_II_,0_505.jpg,0,3,74,both
505,Bow_Pose_or_Dhanurasana_,93.jpg,5,19,4,both
6874,Scorpion_pose_or_vrischikasana,1_191.jpg,3,12,51,both
14219,Low_Lunge_pose_or_Anjaneyasana_,369.jpg,0,2,40,both
8441,Standing_Forward_Bend_pose_or_Uttanasana_,1_486.jpg,0,1,60,both
10638,Warrior_I_Pose_or_Virabhadrasana_I_,1_104.jpg,0,2,75,both
6072,Peacock_Pose_or_Mayurasana_,56.jpg,4,16,42,both
14161,Lord_of_the_Dance_Pose_or_Natarajasana_,248.jpg,0,3,39,both
708,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,608.jpg,5,17,5,both
5758,Lord_of_the_Dance_Pose_or_Natarajasana_,0_155.jpg,0,3,39,both
13640,Crane_(Crow)_Pose_or_Bakasana_,1_507.jpg,2,9,14,both
7808,Sitting pose 1 (normal),1_590.jpg,1,4,57,both
4006,Fish_Pose_or_Matsyasana_,0_490.jpg,4,13,25,both
9210,Supta_Baddha_Konasana_,1_253.jpg,4,13,65,both
7303,Shoulder-Pressing_Pose_or_Bhujapidasana_,0_8.jpg,2,9,53,both
9997,Upward_Plank_Pose_or_Purvottanasana_,174.jpg,5,17,71,both
8600,Standing_Forward_Bend_pose_or_Uttanasana_,1_337.jpg,0,1,60,both
7787,Sitting pose 1 (normal),1_211.jpg,1,4,57,both
4234,Frog_Pose_or_Bhekasana,1_209.jpg,4,14,27,both
12539,Seated_Forward_Bend_pose_or_Paschimottanasana_,216.jpg,1,7,52,both
2916,Eight-Angle_Pose_or_Astavakrasana_,104.jpg,2,10,19,both
14657,Standing_Forward_Bend_pose_or_Uttanasana_,2_180.jpg,0,1,60,both
14532,Sitting pose 1 (normal),1_144.jpg,1,4,57,both
1414,Child_Pose_or_Balasana_,0_140.jpg,4,14,9,both
6870,Scorpion_pose_or_vrischikasana,1_118.jpg,3,12,51,both
5035,Happy_Baby_Pose_or_Ananda_Balasana_,128.jpg,4,13,33,both
12055,Garland_Pose_or_Malasana_,326.jpg,1,4,28,both
218,Boat_Pose_or_Paripurna_Navasana_,256.jpg,5,19,2,both
472,Bow_Pose_or_Dhanurasana_,474.jpg,5,19,4,both
9726,Tree_Pose_or_Vrksasana_,0_475.jpg,0,0,68,both
1642,Cobra_Pose_or_Bhujangasana_,1_86.jpg,4,14,10,both
5022,Happy_Baby_Pose_or_Ananda_Balasana_,0_198.jpg,4,13,33,both
5864,Lord_of_the_Dance_Pose_or_Natarajasana_,0_399.jpg,0,3,39,both
14846,Tree_Pose_or_Vrksasana_,519.jpg,0,0,68,both
6931,Scorpion_pose_or_vrischikasana,1_377.jpg,3,12,51,both
11130,Wind_Relieving_pose_or_Pawanmuktasana,62.jpg,4,13,79,both
6507,Rajakapotasana,325.jpg,1,8,47,both
11808,Eight-Angle_Pose_or_Astavakrasana_,115.jpg,2,10,19,both
7867,Sitting pose 1 (normal),3_97.jpg,1,4,57,both
4588,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_537.jpg,1,5,30,both
3291,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_422.jpg,0,2,21,both
11981,Fish_Pose_or_Matsyasana_,325.jpg,4,13,25,both
10005,Upward_Plank_Pose_or_Purvottanasana_,266.jpg,5,17,71,both
2750,Eagle_Pose_or_Garudasana_,378.jpg,0,0,18,both
7897,Sitting pose 1 (normal),1_443.jpg,1,4,57,both
452,Bow_Pose_or_Dhanurasana_,590.jpg,5,19,4,both
13191,Wind_Relieving_pose_or_Pawanmuktasana,341.jpg,4,13,79,both
13228,viparita_virabhadrasana_or_reverse_warrior_pose,481.jpg,0,2,81,both
4077,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,80.jpg,4,16,26,both
9751,Tree_Pose_or_Vrksasana_,0_40.jpg,0,0,68,both
8598,Standing_Forward_Bend_pose_or_Uttanasana_,1_358.jpg,0,1,60,both
10835,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana_,2_0_261.jpg,1,6,76,both
6400,Pose_Dedicated_to_the_Sage_Koundinya_or_Eka_Pada_Koundinyanasana_I_and_II,1_78.jpg,2,10,46,both
13824,Feathered_Peacock_Pose_or_Pincha_Mayurasana_,1_410.jpg,3,11,23,both
5250,Intense_Side_Stretch_Pose_or_Parsvottanasana_,0_151.jpg,0,1,36,both
7184,Seated_Forward_Bend_pose_or_Paschimottanasana_,490.jpg,1,7,52,both
13697,Eight-Angle_Pose_or_Astavakrasana_,191.jpg,2,10,19,both
10046,Upward_Plank_Pose_or_Purvottanasana_,0_288.jpg,5,17,71,both
2263,Cow_Face_Pose_or_Gomukhasana_,0_456.jpg,1,5,13,both
2738,Eagle_Pose_or_Garudasana_,0_134.jpg,0,0,18,both
2296,Cow_Face_Pose_or_Gomukhasana_,0_472.jpg,1,5,13,both
14738,Supported_Headstand_pose_or_Salamba_Sirsasana_,569.jpg,3,11,63,both
10982,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,0_298.jpg,0,1,77,both
5947,Low_Lunge_pose_or_Anjaneyasana_,508.jpg,0,2,40,both
903,Camel_Pose_or_Ustrasana_,6.jpg,5,17,6,both
9240,Supta_Baddha_Konasana_,2_251.jpg,4,13,65,both
8233,Split pose,2_0_203.jpg,1,6,58,both
8117,Sitting pose 1 (normal),3_0_239.jpg,1,4,57,both
6139,Pigeon_Pose_or_Kapotasana_,281.jpg,5,17,43,both
3838,Firefly_Pose_or_Tittibhasana_,0_142.jpg,2,9,24,both
5833,Lord_of_the_Dance_Pose_or_Natarajasana_,0_283.jpg,0,3,39,both
3352,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_340.jpg,0,2,22,both
6696,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_150.jpg,1,7,49,both
1454,Child_Pose_or_Balasana_,0_156.jpg,4,14,9,both
4167,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,168.jpg,4,16,26,both
15160,viparita_virabhadrasana_or_reverse_warrior_pose,372.jpg,0,2,81,both
4441,Gate_Pose_or_Parighasana_,0_552.jpg,0,2,29,both
1971,Corpse_Pose_or_Savasana_,470.jpg,4,13,12,both
15006,Warrior_II_Pose_or_Virabhadrasana_II_,516.jpg,0,3,74,both
11918,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_283.jpg,0,2,22,both
2796,Eagle_Pose_or_Garudasana_,330.jpg,0,0,18,both
7561,Side_Plank_Pose_or_Vasisthasana_,138.jpg,4,15,56,both
12612,Side_Plank_Pose_or_Vasisthasana_,211.jpg,4,15,56,both
1359,Chair_Pose_or_Utkatasana_,0_562.jpg,0,0,8,both
11554,Child_Pose_or_Balasana_,391.jpg,4,14,9,both
11076,Wild_Thing_pose_or_Camatkarasana_,211.jpg,5,17,78,both
7728,Sitting pose 1 (normal),3_0_311.jpg,1,4,57,both
7390,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,2_195.jpg,2,10,55,both
6172,Plank_Pose_or_Kumbhakasana_,98.jpg,4,16,44,both
4496,Gate_Pose_or_Parighasana_,0_89.jpg,0,2,29,both
10456,Warrior_II_Pose_or_Virabhadrasana_II_,116.jpg,0,3,74,both
12659,Sitting pose 1 (normal),2_103.jpg,1,4,57,both
8017,Sitting pose 1 (normal),2_179.jpg,1,4,57,both
12737,Standing_Forward_Bend_pose_or_Uttanasana_,1_648.jpg,0,1,60,both
1152,Cat_Cow_Pose_or_Marjaryasana_,2_365.jpg,5,18,7,both
13662,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,377.jpg,0,1,17,both
926,Camel_Pose_or_Ustrasana_,633.jpg,5,17,6,both
1144,Cat_Cow_Pose_or_Marjaryasana_,1_247.jpg,5,18,7,both
8278,Split pose,3_2.jpg,1,6,58,both
9218,Supta_Baddha_Konasana_,1_325.jpg,4,13,65,both
4481,Gate_Pose_or_Parighasana_,577.jpg,0,2,29,both
10484,Warrior_II_Pose_or_Virabhadrasana_II_,546.jpg,0,3,74,both
2533,Dolphin_Pose_or_Ardha_Pincha_Mayurasana_,37.jpg,0,1,16,both
2860,Eagle_Pose_or_Garudasana_,411.jpg,0,0,18,both
1931,Cockerel_Pose,2_351.jpg,2,9,11,both
1506,Child_Pose_or_Balasana_,399.jpg,4,14,9,both
7179,Seated_Forward_Bend_pose_or_Paschimottanasana_,381.jpg,1,7,52,both
2929,Eight-Angle_Pose_or_Astavakrasana_,464.jpg,2,10,19,both
2321,Crane_(Crow)_Pose_or_Bakasana_,1_435.jpg,2,9,14,both
11750,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,591.jpg,0,1,17,both
415,Bound_Angle_Pose_or_Baddha_Konasana_,2_365.jpg,1,4,3,both
13201,Wind_Relieving_pose_or_Pawanmuktasana,194.jpg,4,13,79,both
11507,Cat_Cow_Pose_or_Marjaryasana_,2_21.jpg,5,18,7,both
9129,Supported_Shoulderstand_pose_or_Salamba_Sarvangasana_,2_278.jpg,3,11,64,both
2010,Corpse_Pose_or_Savasana_,461.jpg,4,13,12,both
4507,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_301.jpg,1,5,30,both
9157,Supported_Shoulderstand_pose_or_Salamba_Sarvangasana_,2_323.jpg,3,11,64,both
5615,Lord_of_the_Dance_Pose_or_Natarajasana_,209.jpg,0,3,39,both
13353,Camel_Pose_or_Ustrasana_,242.jpg,5,17,6,both
2938,Eight-Angle_Pose_or_Astavakrasana_,299.jpg,2,10,19,both
12392,Plow_Pose_or_Halasana_,565.jpg,3,12,45,both
